Education,Marital_Status,Income,Recency,MntCoke,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Member_Year,Age,Kids,Total_Transactions,Total_Purchases,Campaign_Acc
3,0,18890000.0,5,6000,4000,1000,7000,2000,15000,1,0,1,2,6,1,0,0,0,0,0,1,0,38,0,35000,3,1
2,1,29604000.0,88,7000,6000,13000,7000,6000,14000,1,1,0,3,9,1,0,0,0,0,0,0,1,34,1,53000,4,1
3,0,48721000.0,50,81000,18000,113000,47000,13000,21000,6,4,2,5,6,0,0,0,0,0,0,0,1,59,2,293000,11,0
2,1,44794000.0,99,54000,0,7000,0,0,4000,1,2,0,3,6,0,0,0,0,0,0,0,2,56,1,65000,5,0
2,0,64497000.0,17,1170000,48000,320000,42000,32000,192000,5,11,4,9,8,1,0,0,0,0,0,1,0,68,1,1804000,24,1
2,1,46097000.0,11,72000,24000,68000,65000,4000,8000,5,3,1,6,4,0,0,0,0,0,0,0,1,66,1,241000,10,0
2,1,77972000.0,18,613000,22000,319000,33000,102000,12000,1,4,6,9,1,0,0,0,0,0,0,0,2,68,0,1101000,19,0
4,1,44377000.0,70,224000,0,30000,0,0,10000,8,5,1,5,8,0,0,0,0,0,0,0,0,54,2,264000,11,0
3,1,46014000.0,21,410000,0,59000,19000,9000,44000,10,7,1,8,7,0,0,0,0,0,0,0,1,48,2,541000,16,0
2,1,70951000.0,66,239000,10000,554000,254000,87000,54000,1,3,4,9,1,0,0,0,0,0,0,0,1,37,0,1198000,16,0
2,1,41443000.0,79,171000,7000,171000,25000,19000,89000,6,8,1,5,8,0,0,0,0,0,0,0,2,45,1,482000,14,0
1,0,52195000.0,2,12000,0,4000,0,0,1000,1,1,0,2,8,0,0,0,0,0,0,0,2,44,3,17000,3,0
3,1,83790000.0,81,1076000,16000,417000,42000,48000,16000,1,8,10,6,3,0,1,1,0,0,0,0,1,74,0,1615000,24,2
3,0,44551000.0,24,182000,4000,33000,0,0,66000,2,4,1,5,7,0,0,0,0,0,0,0,1,68,1,285000,10,0
2,1,69508000.0,48,824000,32000,162000,42000,32000,43000,2,11,4,11,6,0,0,0,0,0,0,0,0,42,1,1135000,26,0
1,1,45204000.0,93,30000,11000,25000,29000,1000,18000,1,1,1,4,3,0,0,0,0,0,0,0,2,34,1,114000,6,0
2,1,72460000.0,56,377000,10000,540000,80000,30000,10000,1,3,5,7,1,0,0,0,0,0,0,0,1,53,0,1047000,15,0
4,1,77622000.0,3,520000,7000,154000,19000,0,14000,2,6,3,11,3,0,0,0,0,0,0,0,2,52,2,714000,20,0
4,1,30732000.0,44,155000,1000,25000,0,1000,3000,4,4,1,4,8,0,0,0,0,0,0,0,1,42,1,185000,9,0
2,0,63887000.0,38,897000,23000,207000,15000,11000,92000,5,9,6,12,6,0,0,0,0,0,0,0,0,60,1,1245000,27,0
2,1,42011000.0,46,131000,0,16000,2000,1000,39000,4,3,1,4,8,0,0,0,0,0,0,0,1,44,1,189000,8,0
2,1,51369000.0,84,297000,7000,79000,0,11000,182000,2,8,2,4,8,0,0,0,0,0,0,0,0,46,1,576000,14,0
2,0,51537000.0,27,787000,20000,204000,0,0,92000,3,2,2,11,8,0,0,0,0,0,0,0,0,70,1,1103000,15,0
4,1,79930000.0,72,792000,86000,740000,67000,51000,17000,1,3,5,8,2,0,0,0,0,0,0,0,0,50,0,1753000,16,0
4,1,34320000.0,66,4000,1000,9000,3000,0,0,1,1,0,2,8,0,0,0,0,0,0,0,2,36,1,17000,3,0
2,0,37070000.0,30,231000,7000,137000,4000,15000,39000,9,5,1,8,7,0,0,0,0,0,0,1,1,56,2,433000,14,0
1,0,81975000.0,2,983000,76000,184000,180000,138000,27000,1,6,3,4,7,0,0,1,0,0,0,0,1,60,1,1588000,13,1
2,1,38590000.0,65,3000,1000,8000,4000,3000,3000,1,1,0,2,8,0,0,0,0,0,0,0,1,51,1,22000,3,0
2,0,15033000.0,37,0,4000,5000,6000,0,4000,1,1,0,3,3,0,0,0,0,0,0,0,2,71,0,19000,4,0
4,1,62745000.0,89,562000,21000,464000,28000,10000,32000,3,7,8,11,5,0,0,0,0,0,0,0,1,57,1,1117000,26,0
1,1,22212000.0,49,5000,9000,20000,6000,8000,21000,2,2,0,4,6,0,0,0,0,0,0,0,1,47,1,69000,6,0
3,1,23661000.0,46,18000,0,4000,0,0,1000,1,1,0,3,7,0,0,0,0,0,0,0,1,40,1,23000,4,0
4,0,79761000.0,32,415000,5000,124000,15000,35000,11000,1,5,2,11,3,0,0,0,0,0,0,0,1,64,1,605000,18,0
2,0,7500000.0,54,5000,3000,10000,12000,7000,20000,4,3,1,3,7,0,0,0,0,0,0,0,1,49,1,57000,7,0
2,0,73455000.0,98,901000,61000,757000,186000,163000,20000,1,6,5,10,3,0,1,0,0,0,0,0,1,54,0,2088000,21,1
2,1,64961000.0,97,382000,114000,276000,75000,124000,38000,2,6,4,4,3,0,0,0,0,0,0,0,0,64,1,1009000,14,0
2,0,22804000.0,75,14000,1000,7000,2000,1000,1000,1,2,0,2,9,0,0,0,0,0,0,0,1,51,1,26000,4,0
2,1,73687000.0,8,559000,153000,503000,218000,13000,181000,1,3,9,9,2,0,0,0,1,0,0,1,1,32,0,1627000,21,1
2,1,61074000.0,37,789000,0,133000,0,28000,152000,7,11,5,8,7,0,0,0,0,0,0,0,0,64,1,1102000,24,0
4,1,31686000.0,31,11000,0,5000,0,0,1000,2,1,0,3,6,0,0,0,0,0,0,0,2,58,2,17000,4,0
2,1,80134000.0,40,1218000,16000,272000,104000,0,80000,2,5,3,6,6,0,1,1,1,0,0,1,1,50,1,1690000,14,3
2,1,75027000.0,74,925000,64000,179000,133000,12000,77000,2,9,4,6,5,0,0,0,0,0,0,0,1,69,1,1390000,19,0
4,1,67546000.0,90,864000,134000,768000,150000,38000,172000,1,4,10,5,3,0,0,0,0,0,0,0,0,34,0,2126000,19,0
3,1,65176000.0,57,960000,28000,183000,220000,70000,70000,4,9,6,6,6,0,0,0,0,0,0,0,0,53,1,1531000,21,0
3,0,31160000.0,59,16000,3000,25000,6000,1000,13000,2,2,0,3,8,0,0,0,0,0,0,0,1,47,1,64000,5,0
2,0,29938000.0,52,3000,3000,7000,0,2000,11000,2,1,0,3,6,0,0,0,0,0,0,0,1,37,1,26000,4,0
2,0,102692000.0,5,168000,148000,444000,32000,172000,148000,1,6,9,13,2,0,1,1,1,1,0,1,1,48,0,1112000,28,4
1,1,26490000.0,92,45000,47000,52000,21000,20000,25000,2,3,1,5,6,0,0,0,0,0,0,0,0,64,0,210000,9,0
2,1,75702000.0,77,650000,28000,353000,45000,42000,30000,5,4,6,11,8,0,0,0,0,0,0,0,0,55,2,1148000,21,0
4,0,30899000.0,35,24000,0,8000,0,0,1000,2,1,0,3,6,0,0,0,0,0,0,0,0,48,1,33000,4,0
4,1,63342000.0,48,918000,21000,118000,13000,10000,21000,3,8,3,5,6,0,1,0,0,0,0,0,0,61,1,1101000,16,1
2,0,45989000.0,97,138000,33000,87000,28000,24000,12000,4,3,2,7,3,0,0,0,0,0,0,0,0,58,1,322000,12,0
2,0,18701000.0,95,12000,4000,2000,10000,6000,10000,4,2,0,4,5,0,0,0,0,0,0,0,1,58,2,44000,6,0
4,0,40737000.0,24,11000,0,4000,0,0,2000,1,1,0,2,8,0,0,0,0,0,0,0,1,65,3,17000,3,0
2,0,15287000.0,60,1000,2000,8000,4000,3000,13000,2,1,1,2,7,1,0,0,0,0,0,1,0,43,1,31000,4,1
4,0,69674000.0,46,554000,41000,215000,11000,0,24000,3,10,2,10,5,0,0,0,0,0,0,0,1,54,2,845000,22,0
3,1,44159000.0,85,167000,2000,62000,24000,13000,7000,4,4,1,6,5,0,0,0,0,0,0,0,2,52,1,275000,11,0
4,1,37717000.0,31,9000,0,6000,4000,1000,5000,1,1,0,2,9,0,0,0,0,0,0,0,0,44,1,25000,3,0
3,1,43776000.0,9,177000,2000,71000,3000,2000,20000,6,5,2,4,8,0,0,0,0,0,0,1,1,70,2,275000,11,0
3,1,38179000.0,30,38000,4000,22000,4000,2000,20000,4,3,1,3,7,0,0,0,0,0,0,0,1,56,2,90000,7,0
2,1,80124000.0,47,483000,84000,398000,205000,84000,241000,1,3,7,8,1,1,0,0,0,0,0,0,2,59,0,1495000,18,1
4,1,38097000.0,70,77000,2000,35000,0,1000,69000,4,3,2,2,7,1,0,0,0,0,0,1,0,52,2,184000,7,1
2,1,72940000.0,13,182000,74000,298000,162000,149000,116000,1,3,3,6,1,0,0,0,0,0,0,0,1,52,0,981000,12,0
2,1,22070000.0,11,10000,7000,19000,8000,2000,21000,2,2,2,2,6,0,0,0,0,0,0,0,1,52,1,67000,6,0
2,0,69267000.0,31,778000,44000,499000,95000,73000,146000,2,3,4,5,7,0,0,0,0,0,0,1,0,69,0,1635000,12,0
3,0,31788000.0,15,16000,7000,23000,0,8000,6000,3,3,0,4,5,0,0,0,0,0,1,0,2,39,1,60000,7,0
4,1,61905000.0,2,167000,0,43000,6000,2000,13000,2,4,2,4,5,0,0,0,0,0,0,0,2,47,1,231000,10,0
2,1,29315000.0,55,13000,2000,14000,8000,7000,4000,4,2,0,4,6,0,0,0,0,0,0,0,2,62,2,48000,6,0
2,0,33378000.0,38,33000,6000,40000,3000,7000,10000,3,2,0,4,7,0,0,0,0,0,0,0,1,59,2,99000,6,0
4,1,66313000.0,86,625000,7000,99000,10000,22000,7000,2,6,3,12,4,0,0,0,0,0,0,0,1,59,1,770000,21,0
2,0,60714000.0,56,216000,162000,224000,101000,92000,162000,2,7,4,10,5,0,0,0,0,0,0,1,1,66,0,957000,21,0
3,1,77882000.0,29,68000,129000,396000,188000,22000,15000,1,3,3,5,1,0,0,0,0,0,0,0,2,41,0,818000,11,0
4,0,69867000.0,30,196000,0,512000,33000,130000,54000,1,3,5,8,1,0,0,0,1,0,0,1,1,36,0,925000,16,1
3,0,63841000.0,64,635000,15000,100000,20000,7000,131000,1,9,3,9,6,0,0,0,0,0,0,0,1,54,1,908000,21,0
0,1,24480000.0,46,4000,19000,9000,28000,25000,17000,3,3,0,4,7,0,0,0,0,0,0,0,1,41,1,102000,7,0
2,1,51369000.0,84,297000,7000,79000,0,11000,182000,2,8,2,4,8,0,0,0,0,0,0,0,0,46,1,576000,14,0
2,1,37760000.0,20,84000,5000,38000,150000,12000,28000,2,4,1,6,7,0,0,0,0,0,0,0,0,76,0,317000,11,0
4,1,65640000.0,74,204000,7000,149000,20000,15000,66000,1,5,1,8,2,0,0,0,0,0,0,0,2,48,1,461000,14,0
3,1,44319000.0,18,26000,0,8000,0,0,3000,2,2,0,3,5,0,0,0,0,0,0,0,2,47,2,37000,5,0
2,1,30631000.0,75,15000,6000,20000,4000,5000,20000,1,3,1,2,7,0,0,0,0,0,0,0,1,48,1,70000,6,0
2,1,75278000.0,17,304000,98000,230000,150000,74000,74000,1,6,3,13,3,0,0,0,0,0,0,0,1,70,0,930000,22,0
3,1,50898000.0,88,285000,28000,242000,55000,114000,135000,13,6,2,12,5,0,0,0,0,0,0,0,1,66,2,859000,20,0
2,0,79946000.0,19,395000,183000,565000,166000,141000,28000,1,5,11,5,3,0,0,0,0,0,0,0,2,56,0,1478000,21,0
3,0,35416000.0,62,248000,3000,81000,4000,3000,51000,3,7,1,5,8,0,0,0,0,0,0,0,1,73,0,390000,13,0
1,1,32414000.0,11,20000,6000,5000,0,9000,12000,1,1,0,3,7,1,0,0,0,0,0,0,1,38,0,52000,4,1
2,1,38361000.0,74,39000,0,56000,20000,8000,14000,3,3,1,3,7,0,0,0,0,0,0,0,1,53,1,137000,7,0
2,1,82497000.0,32,777000,129000,573000,216000,21000,203000,1,2,7,9,4,0,0,1,0,0,0,0,0,42,0,1919000,18,1
2,1,16626000.0,76,8000,3000,22000,21000,1000,13000,3,3,0,3,9,0,0,0,0,0,0,0,2,51,2,68000,6,0
2,1,29672000.0,6,9000,1000,3000,0,4000,8000,1,0,0,3,6,0,0,0,0,0,0,0,1,57,2,25000,3,0
3,1,55951000.0,62,1241000,0,80000,0,13000,40000,3,3,6,11,8,0,1,0,0,1,0,0,0,70,1,1374000,20,2
1,0,35388000.0,20,6000,4000,7000,4000,3000,8000,1,1,0,3,7,0,0,0,0,0,0,0,1,34,1,32000,4,0
3,1,42386000.0,43,65000,4000,16000,0,4000,11000,1,3,0,3,8,0,0,0,0,0,0,0,1,36,1,100000,6,0
2,0,68627000.0,45,395000,15000,263000,60000,54000,38000,1,2,3,6,1,0,0,0,0,0,0,0,1,40,0,825000,11,0
4,0,57912000.0,34,801000,0,80000,0,0,35000,5,8,3,12,5,0,1,0,0,0,0,0,2,57,1,916000,23,1
2,0,35246000.0,53,36000,0,12000,2000,2000,10000,4,3,1,3,5,0,0,0,0,0,0,0,2,64,2,62000,7,0
1,1,58821000.0,44,513000,14000,154000,19000,0,28000,1,9,2,9,6,0,0,0,0,0,0,0,1,66,1,728000,20,0
4,1,46377000.0,89,37000,0,46000,4000,3000,0,1,2,1,3,4,0,0,0,0,0,0,0,2,44,1,90000,6,0
2,0,39747000.0,43,80000,15000,93000,20000,13000,52000,3,5,1,4,8,0,0,0,0,0,0,0,2,34,1,273000,10,0
2,1,23976000.0,68,14000,1000,21000,2000,3000,25000,3,3,1,3,7,0,0,0,0,0,0,0,1,38,1,66000,7,0
3,1,80950000.0,44,525000,147000,112000,219000,147000,63000,1,6,7,9,2,0,0,0,1,0,0,0,1,61,0,1213000,22,1
2,0,27038000.0,64,1000,26000,25000,17000,23000,15000,1,3,0,3,9,0,0,0,0,0,0,1,0,56,0,107000,6,0
2,0,77457000.0,85,675000,11000,400000,15000,45000,11000,1,2,5,10,1,0,0,1,0,0,0,0,2,75,0,1157000,17,1
3,1,64100000.0,93,509000,0,27000,0,0,10000,1,8,3,6,7,0,1,0,0,0,0,0,1,58,1,546000,17,1
3,1,42670000.0,12,154000,2000,46000,20000,4000,15000,1,4,2,4,4,0,0,0,0,0,0,0,1,30,0,241000,10,0
2,0,12571000.0,86,3000,5000,14000,2000,12000,17000,4,3,1,3,6,0,0,0,0,0,0,0,2,46,1,53000,7,0
2,1,22574000.0,28,25000,0,8000,2000,0,2000,2,2,0,3,7,0,0,0,0,0,0,0,1,55,3,37000,5,0
2,1,51381500.0,69,861000,138000,461000,60000,30000,61000,1,6,5,12,3,0,1,0,1,0,0,0,1,33,0,1611000,23,2
3,0,70893000.0,42,768000,44000,561000,77000,44000,14000,1,6,6,10,3,0,0,0,0,0,0,0,1,46,0,1508000,22,0
2,1,54198000.0,13,185000,0,28000,3000,2000,17000,6,3,1,6,4,0,0,0,0,0,0,0,1,56,2,235000,10,0
3,1,28839000.0,86,24000,0,7000,0,0,1000,2,2,0,3,5,0,0,0,0,0,0,0,2,66,2,32000,5,0
2,1,40321000.0,59,44000,4000,21000,6000,0,27000,2,3,0,3,7,0,0,0,0,0,0,0,1,50,2,102000,6,0
2,0,66503000.0,30,91000,64000,128000,65000,3000,50000,2,4,3,6,3,0,0,0,0,0,0,0,0,37,1,401000,13,0
2,1,30833000.0,33,11000,0,7000,3000,1000,6000,2,1,0,3,5,0,0,0,0,0,0,0,1,71,2,28000,4,0
2,0,51381500.0,67,738000,20000,172000,52000,50000,20000,6,2,3,10,7,0,1,0,1,0,0,0,1,52,3,1052000,15,2
2,1,64795000.0,23,412000,5000,119000,38000,29000,77000,3,3,3,12,2,0,0,0,0,0,0,0,1,51,1,680000,18,0
2,1,34421000.0,81,3000,3000,7000,6000,2000,9000,1,1,0,2,7,0,0,0,0,0,0,0,1,48,1,30000,3,0
4,0,47025000.0,6,16000,0,3000,0,0,1000,1,1,0,2,7,0,0,0,0,0,0,0,2,57,2,20000,3,0
4,0,64325000.0,41,731000,60000,353000,78000,12000,73000,5,10,3,5,7,0,0,0,0,0,0,0,1,61,1,1307000,18,0
2,0,40464000.0,78,424000,17000,118000,7000,23000,41000,6,8,2,8,8,0,0,0,0,0,0,0,1,69,1,630000,18,0
2,1,62187000.0,49,792000,0,275000,45000,45000,126000,1,4,8,5,3,0,0,0,0,0,0,0,1,65,0,1283000,17,0
4,0,14849000.0,39,21000,2000,28000,3000,2000,9000,3,2,0,4,8,0,0,0,0,0,0,0,1,46,1,65000,6,0
2,1,27255000.0,3,22000,1000,11000,0,1000,2000,1,1,0,3,7,0,0,0,0,0,0,0,1,38,1,37000,4,0
4,1,54432000.0,37,33000,0,5000,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,1,72,3,38000,4,0
4,0,29999000.0,22,68000,7000,59000,10000,5000,11000,4,3,1,4,8,0,0,0,0,0,0,0,1,36,1,160000,8,0
2,0,24072000.0,79,9000,1000,6000,3000,0,4000,1,1,0,2,8,0,0,0,0,0,0,0,1,39,1,23000,3,0
4,0,33996000.0,46,40000,2000,15000,8000,0,6000,1,1,1,3,4,0,0,0,0,0,0,0,1,33,0,71000,5,0
4,1,66334000.0,82,909000,11000,218000,0,0,23000,2,9,3,5,5,0,0,0,0,0,0,1,1,66,1,1161000,17,0
3,1,35178000.0,10,23000,1000,13000,2000,2000,18000,1,1,1,2,7,1,0,0,0,0,0,1,1,51,1,59000,4,1
2,1,22010000.0,51,11000,2000,9000,3000,0,8000,2,2,0,3,8,0,0,0,0,0,0,0,1,39,1,33000,5,0
2,0,62204000.0,38,317000,46000,247000,151000,46000,139000,1,4,5,12,3,0,0,0,0,0,0,0,0,62,2,946000,21,0
2,0,75693000.0,10,797000,153000,293000,72000,97000,30000,1,11,4,6,4,0,1,1,1,0,0,1,0,54,0,1442000,21,3
2,1,30675000.0,14,10000,2000,16000,11000,2000,21000,1,1,0,3,8,0,0,0,0,0,0,0,0,50,1,62000,4,0
2,1,83003000.0,18,856000,61000,570000,40000,25000,122000,1,7,6,8,3,0,0,1,0,0,0,1,1,57,0,1674000,21,1
2,0,68655000.0,95,456000,19000,832000,75000,118000,38000,1,4,5,11,3,0,0,0,0,0,0,0,0,34,0,1538000,20,0
2,0,41411000.0,11,37000,32000,38000,11000,3000,18000,1,2,1,4,6,0,0,0,0,0,0,0,1,36,0,139000,7,0
4,1,55212000.0,65,1103000,0,45000,0,0,34000,3,4,2,11,8,0,1,0,0,1,0,0,0,53,1,1182000,17,2
4,1,59292000.0,71,378000,14000,68000,19000,14000,14000,2,3,5,8,3,0,0,0,0,0,0,0,1,72,1,507000,16,0
0,1,27190000.0,13,1000,6000,7000,0,1000,3000,1,1,0,2,8,1,0,0,0,0,0,1,1,49,1,18000,3,1
2,0,82623000.0,58,204000,34000,204000,172000,153000,173000,1,2,9,4,1,0,0,0,0,0,0,0,1,70,0,940000,15,0
2,1,44300000.0,65,30000,0,9000,0,0,3000,2,1,0,3,6,0,0,0,0,0,0,0,1,57,2,42000,4,0
2,0,84835000.0,0,189000,104000,379000,111000,189000,218000,1,4,4,6,1,0,0,0,0,0,0,1,2,52,0,1190000,14,0
2,0,30372000.0,33,15000,0,12000,7000,3000,7000,3,2,0,3,7,0,0,0,0,0,0,0,0,51,2,44000,5,0
3,1,33181000.0,90,9000,0,3000,0,0,4000,1,1,0,2,6,1,0,0,0,0,0,0,2,46,1,16000,3,1
2,1,71113000.0,95,495000,33000,255000,11000,33000,8000,4,6,7,9,4,0,0,0,0,0,0,0,1,65,1,835000,22,0
2,1,71952000.0,93,656000,80000,455000,52000,107000,93000,2,8,4,8,4,1,0,1,0,0,0,0,1,36,1,1443000,20,2
4,0,69759000.0,38,452000,20000,514000,13000,30000,0,3,4,6,5,3,0,0,0,0,0,0,1,1,56,0,1029000,15,0
2,1,72099000.0,18,546000,91000,410000,119000,0,22000,1,3,4,10,1,0,0,0,0,0,0,0,0,48,0,1188000,17,0
4,0,60000000.0,57,1048000,0,217000,0,0,12000,5,11,3,5,6,0,0,0,0,0,0,0,0,46,1,1277000,19,0
2,0,38643000.0,45,22000,2000,14000,0,1000,10000,2,2,0,3,7,0,0,0,0,0,1,0,1,44,2,49000,5,0
2,1,50737000.0,61,78000,0,11000,0,0,10000,1,2,0,4,6,0,1,0,0,0,0,0,1,67,1,99000,6,1
4,1,68462000.0,6,561000,64000,785000,84000,128000,48000,1,3,3,8,1,0,0,0,0,0,0,0,0,53,0,1670000,14,0
3,1,65073000.0,65,629000,17000,177000,69000,0,8000,1,5,3,5,2,0,0,0,0,0,1,0,1,79,0,900000,13,0
4,1,46681000.0,52,269000,15000,69000,15000,19000,38000,2,4,6,4,5,0,0,0,0,0,0,0,1,74,2,425000,14,0
2,1,78618000.0,87,736000,163000,818000,212000,163000,61000,1,4,7,10,2,0,1,0,0,0,0,0,0,65,0,2153000,21,1
4,0,62187000.0,38,512000,0,83000,0,0,41000,3,6,2,10,4,0,0,0,0,0,0,0,2,53,1,636000,18,0
2,1,28442000.0,53,19000,3000,10000,11000,8000,6000,3,2,1,4,4,0,0,0,0,0,0,0,2,44,2,57000,7,0
4,1,37717000.0,31,9000,0,6000,4000,1000,5000,1,1,0,2,9,0,0,0,0,0,0,0,0,44,1,25000,3,0
2,1,51479000.0,67,247000,8000,160000,6000,8000,65000,7,6,3,6,7,0,0,0,0,0,0,0,0,55,2,494000,15,0
2,0,54803000.0,65,404000,0,92000,28000,27000,142000,2,6,2,9,4,0,0,0,0,0,0,0,0,53,1,693000,17,0
2,1,79530000.0,64,333000,0,815000,129000,42000,29000,1,4,10,11,2,0,0,0,0,0,0,0,1,62,0,1348000,25,0
2,0,31615000.0,82,2000,3000,20000,6000,11000,9000,2,2,0,3,7,0,0,0,0,0,0,0,1,46,1,51000,5,0
2,1,72025000.0,27,833000,33000,549000,151000,133000,233000,1,4,3,8,3,0,0,0,0,0,0,0,0,60,0,1932000,15,0
4,0,52614000.0,63,789000,0,142000,12000,9000,38000,2,2,4,8,8,0,0,0,0,0,0,0,0,47,1,990000,14,0
1,1,35684000.0,66,10000,4000,7000,0,6000,3000,1,1,0,3,6,0,0,0,0,0,0,0,2,38,1,30000,4,0
2,1,48178000.0,69,159000,4000,45000,6000,2000,38000,6,5,1,4,8,0,0,0,0,0,0,0,0,47,2,254000,10,0
3,0,29548000.0,52,7000,1000,6000,3000,1000,11000,1,1,1,2,4,1,0,0,0,0,0,0,1,52,1,29000,4,1
2,0,63810000.0,45,977000,12000,253000,16000,12000,101000,4,4,3,12,8,0,1,0,0,0,0,0,0,56,1,1371000,19,1
4,0,38578000.0,2,38000,4000,22000,3000,3000,3000,3,3,0,3,8,0,0,0,0,0,0,1,1,50,2,73000,6,0
3,0,46098000.0,86,57000,0,27000,0,0,36000,4,3,2,2,8,0,0,0,0,0,0,0,0,47,2,120000,7,0
2,0,22585000.0,23,3000,9000,15000,13000,2000,39000,1,1,1,2,9,1,0,0,0,0,0,1,1,52,0,81000,4,1
2,0,30279000.0,13,10000,4000,14000,4000,4000,1000,1,1,0,3,8,0,0,0,0,0,0,0,0,33,1,37000,4,0
4,1,66426000.0,14,1043000,24000,97000,32000,24000,157000,2,3,5,10,6,0,0,0,0,0,0,0,1,61,1,1377000,18,0
2,0,30822000.0,92,3000,9000,13000,2000,12000,12000,1,1,0,3,7,0,0,0,0,0,0,0,1,53,1,51000,4,0
4,1,33581000.0,38,11000,0,5000,0,0,1000,1,1,0,2,8,0,0,0,0,0,0,0,1,53,2,17000,3,0
2,1,19986000.0,74,3000,6000,5000,0,2000,6000,1,0,0,3,7,0,0,0,0,0,0,0,1,37,1,22000,3,0
2,0,27421000.0,14,43000,12000,96000,78000,40000,55000,3,4,1,6,7,0,0,0,0,0,0,0,0,68,0,324000,11,0
1,1,35688000.0,94,73000,3000,90000,12000,1000,32000,7,4,1,4,8,0,0,0,0,0,0,0,0,49,3,211000,9,0
3,0,36143000.0,33,12000,0,1000,0,0,6000,1,0,1,2,3,0,0,0,0,0,0,0,2,41,1,19000,3,0
2,0,10245000.0,32,4000,7000,7000,6000,4000,13000,3,1,2,2,5,0,0,0,0,0,0,0,1,51,1,41000,5,0
3,1,43795000.0,11,314000,11000,53000,4000,3000,107000,3,7,3,4,7,0,1,0,0,0,0,1,1,54,1,492000,14,1
2,1,63381000.0,78,571000,50000,142000,33000,50000,159000,4,4,5,13,2,0,0,0,0,0,0,0,0,62,1,1005000,22,0
2,1,38823000.0,56,70000,0,11000,2000,8000,23000,1,2,1,3,6,0,0,0,0,0,0,0,0,73,1,114000,6,0
4,0,83664000.0,57,866000,21000,151000,28000,21000,86000,3,2,2,12,5,0,0,0,0,0,0,0,1,54,2,1173000,16,0
2,1,90300000.0,7,594000,134000,786000,33000,134000,57000,0,5,6,8,1,0,0,1,0,0,0,0,2,43,0,1738000,19,1
3,1,62499000.0,0,140000,4000,61000,0,13000,4000,2,3,1,6,4,0,0,0,0,0,0,0,1,43,1,222000,10,0
2,0,74293000.0,66,375000,152000,335000,93000,91000,81000,1,5,4,6,2,0,0,0,0,0,0,0,2,29,0,1127000,15,0
4,1,51012000.0,86,102000,9000,63000,2000,9000,24000,1,4,1,4,6,0,0,0,0,0,0,0,1,76,0,209000,9,0
3,1,70777000.0,80,554000,35000,113000,0,7000,78000,3,5,3,12,3,0,0,0,0,0,0,0,2,54,1,787000,20,0
4,1,68682000.0,56,919000,0,505000,99000,30000,45000,1,4,9,10,2,0,0,0,0,0,0,0,1,31,0,1598000,23,0
2,1,43824000.0,18,96000,1000,42000,12000,3000,32000,4,3,1,4,8,0,0,0,0,0,0,0,0,51,2,186000,8,0
2,1,15345000.0,51,5000,2000,16000,3000,2000,19000,2,1,1,2,8,0,0,0,0,0,0,1,0,38,1,47000,4,0
2,0,23442000.0,71,2000,0,6000,8000,6000,5000,1,1,0,3,7,0,0,0,0,0,0,0,0,35,1,27000,4,0
1,1,14515000.0,71,6000,4000,9000,6000,36000,35000,4,2,2,3,7,0,0,0,0,0,0,1,0,42,1,96000,7,0
1,0,31395000.0,80,23000,1000,25000,0,8000,7000,4,2,1,3,6,0,0,0,0,0,0,0,1,66,2,64000,6,0
2,1,75276000.0,2,610000,105000,125000,137000,42000,21000,1,9,4,9,5,0,0,0,0,0,0,0,0,57,0,1040000,22,0
2,0,42373000.0,83,67000,5000,61000,3000,8000,19000,5,2,1,5,5,0,0,0,0,0,0,0,1,48,2,163000,8,0
2,1,30507000.0,29,65000,36000,74000,38000,20000,110000,1,5,1,4,7,0,0,0,0,0,0,0,1,62,0,343000,10,0
4,0,55521000.0,11,416000,0,26000,0,0,4000,9,6,3,6,7,0,1,0,0,0,0,1,1,67,3,446000,15,1
2,1,48006000.0,55,23000,0,11000,3000,2000,2000,1,1,0,3,6,0,0,0,0,0,0,0,2,57,2,41000,4,0
4,0,27213000.0,19,19000,3000,26000,10000,9000,3000,3,2,0,4,8,0,0,0,0,0,0,1,0,50,1,70000,6,0
4,0,65808000.0,1,155000,7000,80000,13000,7000,10000,3,5,1,5,6,0,0,0,0,0,0,0,2,51,2,272000,11,0
4,1,30351000.0,19,14000,0,24000,3000,3000,2000,1,3,0,2,9,0,0,0,0,0,0,0,1,48,1,46000,5,0
2,1,50437000.0,28,370000,9000,92000,6000,9000,4000,3,7,1,8,7,0,0,0,0,0,0,0,0,59,2,490000,16,0
1,0,23616000.0,76,4000,22000,11000,3000,7000,32000,2,3,0,3,8,0,0,0,0,0,0,1,0,40,1,79000,6,0
2,1,53858000.0,50,407000,53000,221000,58000,150000,26000,4,4,3,6,4,0,0,0,0,0,0,0,0,46,1,915000,13,0
4,1,66465000.0,1,1200000,0,204000,38000,29000,14000,3,11,9,12,6,0,0,0,1,0,0,0,1,67,1,1485000,32,1
